PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
0.9902101942899265,-1.4278647744823914,3.510847862862821,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,0.4043485020835686,-0.7210660586265731,-0.6300014204292068,348121,-0.9303795148632477,F G63,S
0.9942579173411027,0.6965194021865324,-0.37123768942658225,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,-1.1297991344953582,0.8313467499459313,-0.6300014204292068,PC 17757,1.949531589669266,C62 C64,C
0.998305640392279,0.6965194021865324,-0.37123768942658225,"Silverthorne, Mr. Spencer Victor",male,-0.04311122525195171,-0.7210660586265731,-0.6300014204292068,PC 17475,-0.6862665269804746,E24,S
1.0225919786993363,0.6965194021865324,-0.37123768942658225,"Calderhead, Mr. Edward Pennington",male,0.4043485020835686,-0.7210660586265731,-0.6300014204292068,PC 17476,-0.6862665269804746,E24,S
1.0347351478528648,0.6965194021865324,-0.37123768942658225,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,-0.7462622253506265,-0.7210660586265731,-0.6300014204292068,PC 17482,-0.38217542003061683,C90,C
1.0428305939552172,0.6965194021865324,-0.37123768942658225,"Taylor, Mr. Elmer Zebley",male,0.7878854112283002,0.8313467499459313,-0.6300014204292068,19996,-0.3494855638182586,C126,S
1.054973763108746,-1.4278647744823914,3.510847862862821,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,-1.0658763163045695,-0.7210660586265731,-0.6300014204292068,348124,-0.9303795148632477,F G73,S
1.059021486159922,0.6965194021865324,-0.37123768942658225,"Endres, Miss. Caroline Louise",female,0.14865722932041414,-0.7210660586265731,-0.6300014204292068,PC 17757,1.949531589669266,C45,C
1.0630692092110983,0.6965194021865324,1.5698050867181192,"Troutt, Miss. Edwina Celia ""Winnie""",female,-0.5544937707782607,-0.7210660586265731,-0.6300014204292068,34218,-0.8930503658107513,E101,S
1.0914032705693317,0.6965194021865324,-0.37123768942658225,"Chambers, Mr. Norman Campbell",male,-0.5544937707782607,0.8313467499459313,-0.6300014204292068,113806,-0.3350778220786986,E8,S
1.115689608876389,0.6965194021865324,-0.37123768942658225,"Allen, Miss. Elisabeth Walton",female,-0.4266481343966834,-0.7210660586265731,-0.6300014204292068,24160,1.737508572024604,B5,S
1.1440236702346225,0.6965194021865324,-0.37123768942658225,"Lesurer, Mr. Gustave J",male,-0.04311122525195171,-0.7210660586265731,-0.6300014204292068,PC 17755,5.679881916889272,B101,C
1.1602145624393274,-1.4278647744823914,-0.37123768942658225,"Cavendish, Mr. Tyrell William",male,0.0208115929388369,0.8313467499459313,-0.6300014204292068,19877,0.0021943140973660273,C46,S
1.1642622854905036,0.6965194021865324,-0.37123768942658225,"Ryerson, Miss. Susan Parker ""Suzette""",female,-0.9380306799229924,2.383759558518436,2.020349382755733,PC 17608,2.4059950438726,B57 B59 B63 B66,C
1.1764054546440321,-1.4278647744823914,-0.37123768942658225,"Crosby, Capt. Edward Gifford",male,2.19418741142565,0.8313467499459313,0.6951739811632628,WE/P 5735,-0.10062457013494877,B22,S
1.1885486237975609,-1.4278647744823914,-0.37123768942658225,"Marvin, Mr. Daniel Warner",male,-1.0658763163045695,0.8313467499459313,-0.6300014204292068,113773,-0.3350778220786986,D30,S
1.2006917929510894,0.6965194021865324,3.510847862862821,"Moor, Master. Meier",male,-1.8968729527848216,-0.7210660586265731,0.6951739811632628,392096,-0.8671819204147231,E121,S
1.233073577360499,0.6965194021865324,-0.37123768942658225,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,-0.17095686163352894,-0.7210660586265731,-0.6300014204292068,110152,0.10239360892248824,B77,S
1.249264469565204,0.6965194021865324,-0.37123768942658225,"Carter, Mrs. William Ernest (Lucile Polk)",female,0.0208115929388369,0.8313467499459313,2.020349382755733,113760,0.5411748346272715,B96 B98,S
1.2573599156675563,0.6965194021865324,-0.37123768942658225,"Hogeboom, Mrs. John C (Anna Andrews)",female,0.9796538658006662,0.8313467499459313,-0.6300014204292068,13502,-0.009485125274602785,D11,S
1.2856939770257898,-1.4278647744823914,1.5698050867181192,"Mack, Mrs. (Mary)",female,1.3631907749453978,-0.7210660586265731,-0.6300014204292068,S.O./P.P. 3,-0.8930503658107513,E77,S
1.3140280383840233,0.6965194021865324,-0.37123768942658225,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,0.4682713202743572,-0.7210660586265731,0.6951739811632628,24160,1.737508572024604,B3,S
1.3221234844863756,0.6965194021865324,-0.37123768942658225,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,-1.193721952686147,0.8313467499459313,-0.6300014204292068,17474,-0.28399582863844025,B20,S
1.3261712075375518,-1.4278647744823914,-0.37123768942658225,"Long, Mr. Milton Clyde",male,-0.4266481343966834,-0.7210660586265731,-0.6300014204292068,113501,-0.6376403986094595,D6,S
1.3545052688957853,-1.4278647744823914,-0.37123768942658225,"Guggenheim, Mr. Benjamin",male,0.660039774846723,-0.7210660586265731,-0.6300014204292068,PC 17593,0.006778595559953426,B82 B84,C
1.3828393302540187,0.6965194021865324,-0.37123768942658225,"Leader, Dr. Alice (Farnham)",female,0.851808229419089,-0.7210660586265731,-0.6300014204292068,17465,-0.6909595214034604,D17,S
1.407125668561076,0.6965194021865324,-0.37123768942658225,"Carter, Master. William Thornton II",male,-1.5772588618308785,0.8313467499459313,2.020349382755733,113760,0.5411748346272715,B96 B98,S
1.423316560765781,-1.4278647744823914,-0.37123768942658225,"Andrews, Mr. Thomas Jr",male,0.21258004751120274,-0.7210660586265731,-0.6300014204292068,112050,-1.03057880968837,A36,S
1.4354597299193095,0.6965194021865324,-0.37123768942658225,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,-0.17095686163352894,0.8313467499459313,-0.6300014204292068,113806,-0.3350778220786986,E8,S
1.4799846834822479,0.6965194021865324,-0.37123768942658225,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,1.0435766839914546,0.8313467499459313,0.6951739811632628,12749,0.19407923817423398,B69,S
1.4921278526357764,0.6965194021865324,3.510847862862821,"Moor, Mrs. (Beila)",female,-0.5544937707782607,-0.7210660586265731,0.6951739811632628,392096,-0.8671819204147231,E121,S
1.540700529249891,0.6965194021865324,-0.37123768942658225,"Compton, Miss. Sara Rebecca",female,0.21258004751120274,0.8313467499459313,0.6951739811632628,PC 17756,0.05862419931240837,E49,C
1.6135595441710628,0.6965194021865324,-0.37123768942658225,"Lines, Miss. Mary Conover",female,-1.2576447708769354,-0.7210660586265731,0.6951739811632628,PC 17592,-0.514519696471401,D28,S
1.6297504363757676,0.6965194021865324,-0.37123768942658225,"Daly, Mr. Peter Denis ",male,0.9796538658006662,-0.7210660586265731,-0.6300014204292068,113055,-0.6828283158835342,E17,S
1.6499890516316487,0.6965194021865324,-0.37123768942658225,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,0.7878854112283002,-0.7210660586265731,-0.6300014204292068,17466,-0.6909595214034604,D17,S
1.6702276668875298,-1.4278647744823914,-0.37123768942658225,"Roebling, Mr. Washington Augustus II",male,-0.29880249801510617,-0.7210660586265731,-0.6300014204292068,PC 17590,-0.3691874957497552,A24,S
1.6864185590922345,0.6965194021865324,-0.37123768942658225,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,0.7239625930375116,0.8313467499459313,0.6951739811632628,11751,-0.34222668157092756,D35,S
1.6904662821434107,-1.4278647744823914,-0.37123768942658225,"Carlsson, Mr. Frans Olof",male,-0.17095686163352894,-0.7210660586265731,-0.6300014204292068,695,-0.9650890745085514,B51 B53 B55,S
1.7188003435016441,0.6965194021865324,-0.37123768942658225,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,1.2992679567546093,-0.7210660586265731,0.6951739811632628,11767,0.05862419931240837,C50,C
1.751182127911054,0.6965194021865324,-0.37123768942658225,"Graham, Miss. Margaret Edith",female,-1.0658763163045695,-0.7210660586265731,-0.6300014204292068,112053,-0.6376403986094595,B42,S
1.7592775740134063,0.6965194021865324,-0.37123768942658225,"Behr, Mr. Karl Howell",male,-0.6184165889690493,-0.7210660586265731,-0.6300014204292068,111369,-0.6376403986094595,C148,C
